"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-06",,"18","14",,,,,,"0.0","0.96",,"5.59","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-07",,"11","6",,,,,,"0.0","1.57",,"3.72","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-08",,"16","11",,,,,,"0.0","0.90",,"3.52","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-09",,"8","6",,,,,,"0.0","1.95",,"3.83","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-10",,"7","4",,,,,,"0.0","1.16",,"2.98","0.0",,,
"USC00414325","HOUSTON WESTBURY, TX US","29.70032","-95.42916","14.0","2025-12",,"8","2",,,,,,"0.0","0.64",,"1.44","0.0",,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-01",,"16","8",,,,,,,"1.85",,"5.46",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-03",,"9","6",,,,,,,"0.67",,"1.65",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-04",,"7","3",,,,,,,"0.69",,"1.46",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-05",,"5","5",,,,,,,"2.01",,"3.99",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-06",,"14","6",,,,,,,"1.38",,"5.24",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-07",,"7","3",,,,,,,"1.06",,"1.80",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-09",,"8","4",,,,,,,"1.11",,"2.48",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-10",,"3","3",,,,,,"0.0","1.20",,"1.88","0.0",,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-11",,"4","2",,,,,,,"1.15",,"2.23",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2025-12",,"10","2",,,,,,,"0.65",,"1.28",,,,
"US1TXFB0077","RICHMOND 2.7 NNE, TX US","29.615206","-95.742944","29.6","2026-01",,"6","4",,,,,,,"0.74",,"2.07",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-01",,,,,,,,,,,,"4.45",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-02",,,,,,,,,,,,"2.53",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-04",,,,,,,,,,,,"2.38",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-05",,,,,,,,,,,,"4.80",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-06",,"9","7",,,,,,,"1.36",,"5.33",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-07",,,,,,,,,,,,"3.50",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-08",,"12","7",,,,,,,"1.10",,"4.12",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-09",,,,,,,,,,,,"3.01",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-11",,,,,,,,,,,,"4.62",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2025-12",,"7","2",,,,,,,"0.56",,"0.98",,,,
"US1TXHRR251","JERSEY VILLAGE 8.5 NW, TX US","29.980034","-95.6624","50.0","2026-01",,"5","5",,,,,,,"1.33",,"3.41",,,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-01",,"12","8",,,,,,"0.0","3.08",,"6.44","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-02",,"5","4",,,,,,"0.0","2.07",,"4.76","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-03",,"7","6",,,,,,"0.0","1.01",,"2.14","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-04",,"5","5",,,,,,"0.0","1.75",,"2.47","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-05",,"10","8",,,,,,"0.0","2.11",,"4.66","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-06",,"14","11",,,,,,"0.0","3.95",,"10.98","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-07",,"10","6",,,,,,"0.0","1.42",,"3.33","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-08",,"11","6",,,,,,"0.0","1.50",,"4.86","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-09",,"9","5",,,,,,"0.0","0.87",,"2.35","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-10",,"3","3",,,,,,"0.0","2.03",,"3.48","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-11",,"5","3",,,,,,"0.0","2.23",,"2.72","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2025-12",,"4","3",,,,,,"0.0","0.94",,"2.19","0.0",,,
"US1TXHRR176","HOUSTON 4.7 WNW, TX US","29.805381","-95.452853","21.0","2026-01",,"6","4",,,,,,"0.0","0.76",,"2.71","0.0",,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-01",,"8","4",,,,,,,"2.17",,"3.59",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-02",,"7","5",,,,,,,"1.22",,"3.35",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-03",,"8","4",,,,,,,"1.32",,"3.48",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-05",,"8","5",,,,,,,"1.95",,"3.33",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-06",,"14","12",,,,,,,"1.60",,"7.29",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-08",,,,,,,,,,,,"2.59",,,,
"US1TXMNG109","THE WOODLANDS 2.9 SSE, TX US","30.1214","-95.4656","36.6","2025-11",,"4","3",,,,,,"0.0","1.57",,"2.84","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-01",,"5","4",,,,,,"0.0","2.58",,"4.54","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-02",,"4","3",,,,,,"0.0","1.91",,"2.77","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-03",,"6","5",,,,,,"0.0","1.20",,"2.12","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-04",,"5","4",,,,,,"0.0","3.03",,"4.70","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-05",,"9","8",,,,,,"0.0","1.11",,"4.25","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-06",,"10","7",,,,,,"0.0","3.01",,"6.26","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-07",,"4","4",,,,,,"0.0","3.63",,"5.79","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-08",,"5","3",,,,,,"0.0","0.27",,"0.63","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-09",,"6","5",,,,,,"0.0","1.98",,"3.11","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-10",,"3","3",,,,,,"0.0","1.12",,"2.00","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-11",,"1","1",,,,,,"0.0","1.11",,"1.11","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2025-12",,"3","2",,,,,,"0.0","0.61",,"0.95","0.0",,,
"US1TXHRR093","PASADENA 4.4 WNW, TX US","29.684861","-95.219703","9.1","2026-01",,"4","4",,,,,,"0.0","0.71",,"1.12","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-01",,"12","7",,,,,,"3.2","1.90",,"4.46","3.2",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-02",,"9","4",,,,,,"0.0","1.39",,"2.99","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-03",,"9","5",,,,,,"0.0","1.15",,"2.79","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-04",,"6","5",,,,,,"0.0","0.92",,"3.62","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-05",,"8","8",,,,,,"0.0","2.44",,"7.44","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-06",,"14","9",,,,,,"0.0","2.98",,"7.99","0.0",,,
"US1TXGV0076","DICKINSON 1.7 ENE, TX US","29.464761","-95.041464","4.6","2025-07",,"10","6",,,,,,"0.0","0.89",,"3.28","0.0",,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-01",,"19","10",,,,,,,"1.97",,"4.76",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-02",,"8","3",,,,,,,"0.99",,"2.31",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-03",,"10","5",,,,,,,"0.68",,"1.67",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-04",,"4","4",,,,,,,"1.58",,"2.75",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-05",,"9","6",,,,,,,"1.67",,"4.19",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-06",,"16","10",,,,,,,"3.04",,"8.75",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-07",,"11","6",,,,,,,"1.03",,"4.14",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-08",,"14","7",,,,,,,"1.00",,"4.41",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-09",,"8","4",,,,,,,"0.95",,"2.68",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-10",,"8","6",,,,,,,"1.04",,"2.90",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-11",,"4","1",,,,,,,"2.65",,"2.72",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2025-12",,"11","4",,,,,,,"0.34",,"1.20",,,,
"US1TXGV0034","LEAGUE CITY 2.7 NE, TX US","29.540703","-95.069822","5.5","2026-01",,"7","3",,,,,,,"1.26",,"2.83",,,,
