"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DP01","DP10","DT00","DT32","DX32","DX90","EMNT","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2023-10",,"5","1",,,,,,"0.0","0.24",,"0.39","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2023-11",,"3","1",,,,,,"0.0","0.64",,"0.67","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2023-12",,"7","5",,,,,,,"1.20",,"2.24",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-01",,"7","4",,,,,,,"0.68",,"2.31",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-02",,"15","12",,,,,,,"4.70",,"14.58",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-03",,"9","8",,,,,,,"1.18",,"4.14",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-04",,"7","2",,,,,,,"0.18",,"0.50",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-05",,"4","1",,,,,,,"0.53",,"0.61",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-07",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-09",,"2","0",,,,,,"0.0","0.03",,"0.05","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-10",,"3","1",,,,,,"0.0","0.38",,"0.43","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-11",,"5","1",,,,,,,"0.17",,"0.25",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2024-12",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-01",,"3","2",,,,,,"0.0","0.45",,"0.90","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-02",,"7","4",,,,,,,"3.01",,"6.31",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-03",,"13","6",,,,,,,"0.92",,"2.99",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-04",,"5","1",,,,,,,"0.54",,"0.61",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-05",,"7","3",,,,,,,"0.58",,"1.12",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-06",,"2","1",,,,,,"0.0","0.13",,"0.15","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-07",,"1","1",,,,,,"0.0","0.17",,"0.17","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-08",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-09",,"4","1",,,,,,"0.0","0.11",,"0.27","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-10",,"2","2",,,,,,"0.0","1.68",,"1.83","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-11",,"7","6",,,,,,,"3.58",,"6.36",,,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2025-12",,"5","4",,,,,,"0.0","2.32",,"4.43","0.0",,,
"US1CALA0081","GLENDORA 1.4 ESE, CA US","34.13545","-117.82381","293.2","2026-01",,"6","6",,,,,,,"1.58",,"4.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-01",,"0","0",,,,,,,"0.00",,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-02",,"1","0",,,,,,,"0.03",,"0.03",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-03",,"3","3",,,,,,,"0.40",,"0.87",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-04",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-05",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-06",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-07",,"2","1",,,,,,,"0.10",,"0.13",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-08",,"2","0",,,,,,,"0.04",,"0.05",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-09",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-10",,"1","1",,,,,,,"0.30",,"0.30",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-11",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2021-12",,,,,,,,,,,,"5.92",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-01",,"1","0",,,,,,,"0.01",,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-02",,"1","0",,,,,,,"0.04",,"0.04",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-03",,"2","1",,,,,,,"1.13",,"1.22",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-04",,"1","1",,,,,,,"0.17",,"0.17",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-05",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-06",,"1","0",,,,,,,"0.01",,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-07",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-08",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-09",,"1","1",,,,,,,"0.25",,"0.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-10",,"0","0",,,,,,,"0.00",,"0.18",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-11",,"1","1",,,,,,,"0.41",,"1.22",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2022-12",,"5","4",,,,,,,"0.86",,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-01",,"9","8",,,,,,,"2.01",,"9.21",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-02",,"2","2",,,,,,,"0.21",,"4.89",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-04",,"1","0",,,,,,,"0.04",,"0.04",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-05",,"3","1",,,,,,,"0.11",,"0.16",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-06",,"2","1",,,,,,,"0.10",,"0.13",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-07",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-08",,"1","1",,,,,,,"2.79",,"2.79",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-09",,"1","0",,,,,,,"0.04",,"0.08",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-10",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-11",,"2","1",,,,,,,"0.20",,"0.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2023-12",,"1","1",,,,,,,"1.09",,"3.38",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-01",,"2","2",,,,,,,"0.22",,"2.29",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-02",,,,,,,,,,,,"11.62",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-03",,,,,,,,,,,,"2.81",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-04",,"2","2",,,,,,,"0.19",,"0.83",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-05",,"2","0",,,,,,,"0.04",,"0.06",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-06",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-07",,"1","0",,,,,,,"0.01",,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-08",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-09",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-10",,"1","0",,,,,,,"0.01",,"0.01",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-11",,"1","0",,,,,,,"0.03",,"0.03",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2024-12",,"1","0",,,,,,,"0.03",,"0.11",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-01",,"0","0",,,,,,,"0.00",,"0.70",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-02",,"1","1",,,,,,,"0.22",,"2.17",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-03",,"5","5",,,,,,,"0.78",,"1.83",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-04",,"1","1",,,,,,,"0.25",,"0.25",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-05",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-06",,"1","0",,,,,,,"0.08",,"0.08",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-07",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-08",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-09",,"1","0",,,,,,,"0.05",,"0.05",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-10",,"1","1",,,,,,,"1.26",,"1.26",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-11",,"7","6",,,,,,,"1.64",,"5.19",,,,
"USC00046663","PALOS VERDES ES FC43D, CA US","33.7997","-118.391","67.1","2025-12",,"1","1",,,,,,,"2.81",,"3.58",,,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-03",,"4","4",,,,,,,"0.59",,"1.33",,,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-04",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-05",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-06",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-07",,"1","0",,,,,,"0.0","0.09",,"0.09","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-08",,"1","0",,,,,,"0.0","0.02",,"0.02","0.0",,,
"US1CAOR0090","LA PALMA 0.5 W, CA US","33.85039","-118.047965","11.3","2021-09",,"0","0",,,,,,"0.0","0.00",,"0.00","0.0",,,
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-01","3.4","4","4","0","0","0","0","40",,"0.74","89","1.52",,"58.0","68.0","47.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-02","4.0","1","0","0","0","0","0","45",,"0.02","83","0.02",,"59.0","68.0","50.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-03","5.1","4","4","0","0","0","0","43",,"0.69","86","1.31",,"57.7","66.1","49.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-04","5.8","0","0","0","0","0","0","50",,"0.00","86","0.00",,"62.1","69.3","54.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-05","6.0","0","0","0","0","0","0","53",,"0.00","79","0.00",,"63.4","68.5","58.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-06","6.3","0","0","0","0","0","0","58",,"0.00","84","0.00",,"67.1","73.2","61.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-07","6.0","1","1","0","0","0","0","61",,"0.11","84","0.11",,"71.1","77.0","65.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-08","5.6","0","0","0","0","0","0","61",,"0.00","86","0.00",,"71.9","78.4","65.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-09","5.1","1","0","0","0","0","0","59",,"0.01","88","0.01",,"69.9","76.8","63.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-10","4.0","3","1","0","0","0","2","52",,"0.39","91","0.44",,"66.6","75.1","58.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-11","2.7","0","0","0","0","0","2","49",,"0.00","91","0.00",,"64.7","73.5","55.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2021-12","3.6","13","8","0","0","0","0","40",,"3.32","73","7.27",,"56.2","63.1","49.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-01","2.2","0","0","0","0","0","0","43",,"0.00","80","0.00",,"60.0","69.8","50.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-02","3.8","2","0","0","0","0","0","42",,"0.02","89","0.03",,"60.7","72.2","49.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-03","5.4","3","1","0","0","0","0","45",,"1.19","86","1.22",,"62.6","71.5","53.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-04","6.3","2","1","0","0","0","3","53",,"0.15","99","0.20",,"65.2","73.2","57.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-05","6.0","0","0","0","0","0","0","53",,"0.00","86","0.00",,"65.4","71.6","59.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-06","6.0","0","0","0","0","0","0","61",,"0.00","83","0.00",,"70.1","76.7","63.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-07","5.8","0","0","0","0","0","0","63",,"0.00","87","0.00",,"71.5","77.7","65.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-08","5.6","0","0","0","0","0","0","64",,"0.00","89","0.00",,"74.8","81.4","68.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-09","5.1","1","1","0","0","0","9","64",,"0.12","105","0.12",,"78.2","86.0","70.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-10","4.0","2","1","0","0","0","1","56",,"0.26","94","0.28",,"70.3","76.9","63.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-11","3.4","5","3","0","0","0","0","48",,"1.55","79","1.90",,"61.6","71.4","51.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2022-12","2.7","7","4","0","0","0","0","45",,"0.94","84","2.55",,"58.8","66.6","51.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-01","4.3","12","9","0","0","0","0","43",,"1.76","75","6.86",,"57.2","64.8","49.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-02","4.9","7","5","0","0","0","0","42",,"1.65","81","3.66",,"57.4","65.9","48.8"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-03","5.6","12","8","0","0","0","0","46",,"1.68","78","6.57",,"58.5","64.8","52.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-04","5.4","2","0","0","0","0","0","50",,"0.09","87","0.11",,"62.8","69.4","56.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-05","6.0","3","1","0","0","0","0","53",,"0.17","75","0.21",,"64.9","69.6","60.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-06","6.0","0","0","0","0","0","0","61",,"0.00","77","0.00",,"68.0","72.7","63.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-07","5.4","0","0","0","0","0","2","62",,"0.00","90","0.00",,"74.6","81.8","67.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-08","5.6","2","2","0","0","0","3","67",,"1.89","94","2.24",,"76.2","83.0","69.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-09","5.1","2","0","0","0","0","1","61",,"0.02","90","0.03",,"72.4","78.1","66.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-10","4.0","0","0","0","0","0","1","51",,"0.00","94","0.00",,"69.2","77.6","60.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-11","2.9","2","1","0","0","0","0","49",,"0.19","86","0.20",,"65.3","75.5","55.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2023-12","2.7","5","5","0","0","0","0","49",,"1.29","85","3.09",,"62.1","70.6","53.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-01","3.1","5","3","0","0","0","0","44",,"1.17","81","1.89",,"58.6","66.4","50.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-02","4.5","12","8","0","0","0","0","45",,"2.22","80","9.07",,"58.1","64.2","52.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-03","5.4","9","6","0","0","0","0","49",,"1.69","73","2.98",,"59.6","66.3","53.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-04","5.6","3","2","0","0","0","0","46",,"0.23","80","0.53",,"61.1","68.0","54.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-05","5.8","1","0","0","0","0","0","55",,"0.09","71","0.09",,"62.9","67.6","58.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-06","5.6","0","0","0","0","0","0","59",,"0.00","85","0.00",,"67.9","73.8","62.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-07",,"0","0",,,,,,,"0.00",,"0.00",,,,
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-08","5.1","0","0","0","0","0","0","62",,"0.00","88","0.00",,"73.3","80.5","66.0"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-09","5.4","0","0","0","0","0","5","59",,"0.00","107","0.00",,"71.5","78.0","65.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-10","4.0","0","0","0","0","0","0","53",,"0.00","85","0.00",,"67.6","75.1","60.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-11","3.1","0","0","0","0","0","0","46",,"0.00","79","0.00",,"61.9","71.3","52.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2024-12","2.2","2","0","0","0","0","0","45",,"0.03","84","0.04",,"58.6","67.1","50.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-01","2.7","3","3","0","0","0","0","43",,"0.68","80","0.99",,"57.5","67.4","47.6"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-02","4.5","6","4","0","0","0","0","47",,"1.57","86","2.79",,"59.0","67.0","51.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-03","6.0","9","3","0","0","0","0","44",,"0.40","78","1.11",,"58.3","65.2","51.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-04","5.6","1","1","0","0","0","0","50",,"0.19","79","0.19",,"61.1","67.5","54.7"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-05","5.8","0","0","0","0","0","0","56",,"0.00","88","0.00",,"65.4","71.3","59.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-06","6.3","1","0","0","0","0","0","60",,"0.01","81","0.01",,"67.9","73.5","62.3"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-07","6.0","0","0","0","0","0","0","61",,"0.00","78","0.00",,"69.1","74.9","63.4"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-08",,"0","0","0","0","0","0","63",,"0.00","89","0.00",,"73.6","80.3","66.9"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-09","5.6","1","0","0","0","0","0","65",,"0.02","85","0.02",,"73.0","78.7","67.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-10","4.5","2","1","0","0","0","1","54",,"0.95","92","0.96",,"68.1","75.8","60.5"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-11","3.4","8","5","0","0","0","0","48",,"1.10","85","4.33",,"63.1","70.0","56.2"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2025-12","2.7","5","4","0","0","0","0","45",,"2.01","83","2.69",,"61.6","70.2","53.1"
"USW00003167","HAWTHORNE MUNICIPAL AIRPORT, CA US","33.92353","-118.33291","16.6","2026-01",,"6","4","0","0","0","0","43",,"0.96","86","1.43",,"62.5","72.7","52.3"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-01","7.4","4","3","0","0","0","0","36",,"0.86","89","1.59",,"60.0","70.5","49.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-02","8.1","1","0","0","0","0","0","42",,"0.01","82","0.01",,"60.4","71.9","48.9"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-03","5.1","5","2","0","0","0","0","39",,"0.76","89","1.19",,"58.6","70.6","46.7"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-04","5.1","0","0","0","0","0","5","48",,"0.00","99","0.00",,"66.6","78.6","54.5"
"USW00023130","VAN NUYS AIRPORT, CA US","34.21214","-118.49146","239.2","2021-05","5.6","0","0","0","0","0","4","51",,"0.00","94","0.00",,"68.4","79.2","57.5"
